DATA,MÊS,ANO,PRODUTO ,FORMA PGTO,QNTD,PRECO,TOTAL,Unnamed: 8,PRODUTO .1,PRECO.1
2023-09-01,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-01,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-01,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-01,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-01,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-02,Setembro,2023,Casinhas,Dinheiro,2,56.94,113.88,,,
2023-09-02,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-02,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-02,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-02,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-02,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-02,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-03,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-03,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-03,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-03,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-03,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-03,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-04,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-04,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-04,Setembro,2023,Ração,Dinheiro,2,123.57,247.14,,,
2023-09-04,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-04,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-04,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-04,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-04,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-04,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-04,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-04,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-04,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-04,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-04,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-05,Setembro,2023,Casinhas,Cartão de Crédito,2,56.94,113.88,,,
2023-09-05,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-05,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-05,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-05,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-05,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-05,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-05,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-05,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-05,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-05,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-06,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-06,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-06,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-06,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-06,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-06,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-06,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-06,Setembro,2023,Produtos Higiene,Cartão de Crédito,2,95.51,191.02,,,
2023-09-06,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-06,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-06,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-06,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-07,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-07,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-07,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-07,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-08,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-08,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-08,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-08,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-08,Setembro,2023,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2023-09-08,Setembro,2023,Brinquedos,PIX,2,89.56,179.12,,,
2023-09-08,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-08,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-08,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-08,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-08,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-08,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-08,Setembro,2023,Ração,Cartão de Crédito,2,123.57,247.14,,,
2023-09-08,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-08,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-09,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-09,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-09,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-09,Setembro,2023,Ração,Cartão de Débito,2,123.57,247.14,,,
2023-09-09,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-09,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-09,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-09,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-09,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-09,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-09,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-09,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-10,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-10,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-10,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-10,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-10,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-10,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-10,Setembro,2023,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2023-09-10,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-10,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-10,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-10,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-11,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-11,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-11,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-11,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-11,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-11,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-11,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-11,Setembro,2023,Ração,Cartão de Débito,2,123.57,247.14,,,
2023-09-11,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-11,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-11,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-12,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-12,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-12,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-12,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-12,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-12,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-12,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-12,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-12,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-12,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-12,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-13,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-13,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-13,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-13,Setembro,2023,Ração,PIX,2,123.57,247.14,,,
2023-09-13,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-13,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-13,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-13,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-13,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-14,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-14,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-14,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-14,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-14,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-14,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-14,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-14,Setembro,2023,Ração,Cartão de Débito,2,123.57,247.14,,,
2023-09-14,Setembro,2023,Casinhas,PIX,2,56.94,113.88,,,
2023-09-14,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-14,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-14,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-14,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-15,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-15,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-15,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-15,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-15,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-15,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-16,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-16,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-16,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-16,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-16,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-16,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-16,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-17,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-17,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-17,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-17,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-17,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-17,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-17,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-17,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-17,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-18,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-18,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-18,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-18,Setembro,2023,Produtos Higiene,Cartão de Crédito,2,95.51,191.02,,,
2023-09-18,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-18,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-18,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-18,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-18,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-19,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-19,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-19,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-19,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-19,Setembro,2023,Produtos Higiene,PIX,2,95.51,191.02,,,
2023-09-19,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-19,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-19,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-19,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-19,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-19,Setembro,2023,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2023-09-19,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-19,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-19,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-19,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-19,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-19,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-19,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-20,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-20,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-20,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-20,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-20,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-20,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-20,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-20,Setembro,2023,Brinquedos,Cartão de Crédito,2,89.56,179.12,,,
2023-09-20,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-20,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-21,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-21,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-21,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-21,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-21,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-21,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-21,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-21,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-21,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-21,Setembro,2023,Produtos Higiene,Cartão de Crédito,2,95.51,191.02,,,
2023-09-21,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-21,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-22,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-22,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-22,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-22,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-22,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-22,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-22,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-22,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-22,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-22,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-22,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-22,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-22,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-22,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-23,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-23,Setembro,2023,Casinhas,Cartão de Débito,2,56.94,113.88,,,
2023-09-23,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-23,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-23,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-23,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-23,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-23,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-23,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-23,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-23,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-23,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-24,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-24,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-24,Setembro,2023,Brinquedos,Cartão de Débito,2,89.56,179.12,,,
2023-09-24,Setembro,2023,Brinquedos,Dinheiro,2,89.56,179.12,,,
2023-09-24,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-24,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-24,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-24,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-24,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-24,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-25,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-25,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-25,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-25,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-25,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-25,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-25,Setembro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-09-25,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-25,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-25,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-25,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-25,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-25,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-26,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-26,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-26,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-26,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-26,Setembro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-09-26,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-26,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-27,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-27,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-27,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-27,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-27,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-27,Setembro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-09-27,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-27,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-27,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-27,Setembro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-09-28,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-09-28,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-28,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-28,Setembro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-09-28,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-28,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-28,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-29,Setembro,2023,Brinquedos,Dinheiro,2,89.56,179.12,,,
2023-09-29,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-29,Setembro,2023,Ração,Dinheiro,1,123.57,123.57,,,
2023-09-29,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-29,Setembro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-09-29,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-29,Setembro,2023,Casinhas,PIX,1,56.94,56.94,,,
2023-09-29,Setembro,2023,Ração,PIX,1,123.57,123.57,,,
2023-09-30,Setembro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-09-30,Setembro,2023,Brinquedos,Dinheiro,1,89.56,89.56,,,
2023-09-30,Setembro,2023,Ração,Cartão de Débito,2,123.57,247.14,,,
2023-09-30,Setembro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-09-30,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-30,Setembro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-09-30,Setembro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-09-30,Setembro,2023,Brinquedos,Cartão de Crédito,1,89.56,89.56,,,
2023-10-01,Outubro,2023,Brinquedos,Dinheiro,2,89.56,179.12,,,
2023-10-01,Outubro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-10-01,Outubro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-10-01,Outubro,2023,Produtos Higiene,PIX,1,95.51,95.51,,,
2023-10-01,Outubro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-10-01,Outubro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-10-01,Outubro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-10-01,Outubro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-10-01,Outubro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-10-01,Outubro,2023,Produtos Higiene,Dinheiro,1,95.51,95.51,,,
2023-10-01,Outubro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-10-01,Outubro,2023,Ração,Cartão de Débito,1,123.57,123.57,,,
2023-10-01,Outubro,2023,Brinquedos,Cartão de Débito,1,89.56,89.56,,,
2023-10-01,Outubro,2023,Ração,Cartão de Crédito,1,123.57,123.57,,,
2023-10-02,Outubro,2023,Casinhas,Dinheiro,1,56.94,56.94,,,
2023-10-02,Outubro,2023,Produtos Higiene,PIX,2,95.51,191.02,,,
2023-10-02,Outubro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-10-02,Outubro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-10-02,Outubro,2023,Produtos Higiene,Cartão de Crédito,1,95.51,95.51,,,
2023-10-02,Outubro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
2023-10-02,Outubro,2023,Brinquedos,PIX,1,89.56,89.56,,,
2023-10-02,Outubro,2023,Produtos Higiene,Cartão de Débito,1,95.51,95.51,,,
2023-10-02,Outubro,2023,Casinhas,Cartão de Débito,1,56.94,56.94,,,
2023-10-02,Outubro,2023,Casinhas,Cartão de Crédito,1,56.94,56.94,,,
